split_id,split_index,experiment_id,user_id,cut_window,raw_sample_index,M,alpha,delta,corrected_threshold,true_state,true_state_name,future_observation,n_observations,exact_prediction_set,raw_mc_prediction_set,corrected_mc_prediction_set,exact_set_match,jaccard,symmetric_difference,exact_covered,raw_mc_covered,corrected_mc_covered,exact_scaled_set_size,raw_mc_scaled_set_size,corrected_mc_scaled_set_size,exact_runtime_seconds,mc_runtime_seconds,runtime_ratio_exact_over_mc,exact_score_evaluations,exact_max_candidate_permutations,mc_score_evaluations,workload_ratio_exact_over_mc
exp51_user25_cut174,2,51,25,174,8950,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06608370004687458,0.19602259993553162,0.33712286271383174,702,462,2000,0.351
exp39_user19_cut162,3,39,19,162,8650,25,0.2,0.05,-0.0716203031481239,0,stationary,3,4,(),(),"((0,), (1,))",True,1.0,0,False,False,True,0.0,0.0,1.0,0.06625549995806068,0.00599729991517961,11.047554882216764,686,380,50,13.72
exp39_user19_cut162,3,39,19,162,8650,50,0.2,0.05,0.007935441736015847,0,stationary,3,4,(),(),"((0,), (1,))",True,1.0,0,False,False,True,0.0,0.0,1.0,0.06625549995806068,0.009519699960947037,6.959830691078784,686,380,100,6.86
exp39_user19_cut162,3,39,19,162,8650,100,0.2,0.05,0.06418984842593806,0,stationary,3,4,(),(),"((0,), (1,))",True,1.0,0,False,False,True,0.0,0.0,1.0,0.06625549995806068,0.022099200054071844,2.998094944430032,686,380,200,3.43
exp39_user19_cut162,3,39,19,162,8650,250,0.2,0.05,0.1141061183306525,0,stationary,3,4,(),"((1,),)","((0,), (1,))",False,0.0,1,False,False,True,0.0,0.5,1.0,0.06625549995806068,0.04713449999690056,1.405668882929011,686,380,500,1.372
exp39_user19_cut162,3,39,19,162,8650,500,0.2,0.05,0.1392638538091695,0,stationary,3,4,(),"((1,),)","((0,), (1,))",False,0.0,1,False,False,True,0.0,0.5,1.0,0.06625549995806068,0.09622439998202026,0.6885519678006895,686,380,1000,0.686
exp39_user19_cut162,3,39,19,162,8650,1000,0.2,0.05,0.15705305916532625,0,stationary,3,4,(),"((1,),)","((0,), (1,))",False,0.0,1,False,False,True,0.0,0.5,1.0,0.06625549995806068,0.18982989992946386,0.3490256275891185,686,380,2000,0.343
exp44_user22_cut159,4,44,22,159,8550,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06632620003074408,0.005144599941559136,12.89239217513249,692,420,50,13.84
exp44_user22_cut159,4,44,22,159,8550,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06632620003074408,0.009811299969442189,6.7601847091945535,692,420,100,6.92
exp44_user22_cut159,4,44,22,159,8550,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06632620003074408,0.020130199962295592,3.2948604661143377,692,420,200,3.46
exp44_user22_cut159,4,44,22,159,8550,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06632620003074408,0.04768409999087453,1.3909500240842787,692,420,500,1.384
exp44_user22_cut159,4,44,22,159,8550,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06632620003074408,0.10380559996701777,0.6389462615872163,692,420,1000,0.692
exp44_user22_cut159,4,44,22,159,8550,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06632620003074408,0.19643310003448278,0.3376528702092512,692,420,2000,0.346
exp61_user30_cut159,5,61,30,159,8550,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,False,True,True,0.5,1.0,1.0,0.06661340000573546,0.00514280004426837,12.952749364614288,692,420,50,13.84
exp61_user30_cut159,5,61,30,159,8550,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((0,),)","((0,),)","((0,), (1,))",True,1.0,0,False,False,True,0.5,0.5,1.0,0.06661340000573546,0.00995179999154061,6.693603173532351,692,420,100,6.92
exp61_user30_cut159,5,61,30,159,8550,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,False,True,True,0.5,1.0,1.0,0.06661340000573546,0.019204000011086464,3.468725263865838,692,420,200,3.46
exp61_user30_cut159,5,61,30,159,8550,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,False,True,True,0.5,1.0,1.0,0.06661340000573546,0.04839969996828586,1.3763184492751859,692,420,500,1.384
exp61_user30_cut159,5,61,30,159,8550,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,False,True,True,0.5,1.0,1.0,0.06661340000573546,0.09738359996117651,0.6840309870685816,692,420,1000,0.692
exp61_user30_cut159,5,61,30,159,8550,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,False,True,True,0.5,1.0,1.0,0.06661340000573546,0.19295559998136014,0.34522657032068743,692,420,2000,0.346
exp52_user26_cut180,6,52,26,180,9350,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06698589993175119,0.005228399997577071,12.811930985156756,686,380,50,13.72
exp52_user26_cut180,6,52,26,180,9350,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06698589993175119,0.01024840003810823,6.536230014701518,686,380,100,6.86
exp52_user26_cut180,6,52,26,180,9350,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,False,True,1.0,0.5,1.0,0.06698589993175119,0.018935899948701262,3.5375081254770513,686,380,200,3.43
exp52_user26_cut180,6,52,26,180,9350,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06698589993175119,0.04797859990503639,1.3961620402499402,686,380,500,1.372
exp52_user26_cut180,6,52,26,180,9350,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06698589993175119,0.09590850002132356,0.6984354871242701,686,380,1000,0.686
exp52_user26_cut180,6,52,26,180,9350,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06698589993175119,0.19352560001425445,0.34613456786501234,686,380,2000,0.343
exp43_user21_cut165,7,43,21,165,8550,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06641450000461191,0.00521680002566427,12.730888605636205,692,420,50,13.84
exp43_user21_cut165,7,43,21,165,8550,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06641450000461191,0.010064100031740963,6.599149431657928,692,420,100,6.92
exp43_user21_cut165,7,43,21,165,8550,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06641450000461191,0.01925649994518608,3.44893932924788,692,420,200,3.46
exp43_user21_cut165,7,43,21,165,8550,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06641450000461191,0.049571000039577484,1.3397853573982081,692,420,500,1.384
exp43_user21_cut165,7,43,21,165,8550,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06641450000461191,0.09601259999908507,0.6917269192298177,692,420,1000,0.692
exp43_user21_cut165,7,43,21,165,8550,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06641450000461191,0.19196540000848472,0.3459712010689241,692,420,2000,0.346
exp43_user21_cut198,8,43,21,198,10200,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.065080999978818,0.005165399983525276,12.59941150470241,692,420,50,13.84
exp43_user21_cut198,8,43,21,198,10200,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.065080999978818,0.009844899992458522,6.610630887939128,692,420,100,6.92
exp43_user21_cut198,8,43,21,198,10200,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.065080999978818,0.01924619998317212,3.3814986873108177,692,420,200,3.46
exp43_user21_cut198,8,43,21,198,10200,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.065080999978818,0.04893319995608181,1.329996812741228,692,420,500,1.384
exp43_user21_cut198,8,43,21,198,10200,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.065080999978818,0.09612050000578165,0.6770772101154632,692,420,1000,0.692
exp43_user21_cut198,8,43,21,198,10200,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.065080999978818,0.19639260007534176,0.33138213941793676,692,420,2000,0.346
exp48_user24_cut174,9,48,24,174,9200,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.07675010000821203,0.00503010000102222,15.258165840165173,812,702,50,16.24
exp48_user24_cut174,9,48,24,174,9200,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.07675010000821203,0.009342800010927022,8.214892742908734,812,702,100,8.12
exp48_user24_cut174,9,48,24,174,9200,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.07675010000821203,0.01892149995546788,4.056237623277483,812,702,200,4.06
exp48_user24_cut174,9,48,24,174,9200,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.07675010000821203,0.04809759999625385,1.595715794846101,812,702,500,1.624
exp48_user24_cut174,9,48,24,174,9200,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.07675010000821203,0.09781499998643994,0.7846455044609913,812,702,1000,0.812
exp48_user24_cut174,9,48,24,174,9200,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.07675010000821203,0.19344730000011623,0.3967493989741181,812,702,2000,0.406
exp53_user26_cut171,10,53,26,171,9100,25,0.2,0.05,-0.0716203031481239,0,stationary,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,True,True,1.0,0.5,1.0,0.06656519998796284,0.00512340001296252,12.992387832210788,702,462,50,14.04
exp53_user26_cut171,10,53,26,171,9100,50,0.2,0.05,0.007935441736015847,0,stationary,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,True,True,1.0,0.5,1.0,0.06656519998796284,0.009636300033889711,6.90775502566971,702,462,100,7.02
exp53_user26_cut171,10,53,26,171,9100,100,0.2,0.05,0.06418984842593806,0,stationary,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,True,True,1.0,0.5,1.0,0.06656519998796284,0.01948739995714277,3.4158071438136886,702,462,200,3.51
exp53_user26_cut171,10,53,26,171,9100,250,0.2,0.05,0.1141061183306525,0,stationary,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,True,True,1.0,0.5,1.0,0.06656519998796284,0.04745569999795407,1.4026808158099582,702,462,500,1.404
exp53_user26_cut171,10,53,26,171,9100,500,0.2,0.05,0.1392638538091695,0,stationary,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,True,True,1.0,0.5,1.0,0.06656519998796284,0.09351689997129142,0.7117986161688162,702,462,1000,0.702
exp53_user26_cut171,10,53,26,171,9100,1000,0.2,0.05,0.15705305916532625,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06656519998796284,0.18886759993620217,0.35244372253604106,702,462,2000,0.351
exp38_user19_cut183,11,38,19,183,10600,25,0.2,0.05,-0.0716203031481239,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.005115600069984794,13.486218452360768,716,506,50,14.32
exp38_user19_cut183,11,38,19,183,10600,50,0.2,0.05,0.007935441736015847,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.009608700056560338,7.179961873367459,716,506,100,7.16
exp38_user19_cut183,11,38,19,183,10600,100,0.2,0.05,0.06418984842593806,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.018793100025504827,3.671033515763652,716,506,200,3.58
exp38_user19_cut183,11,38,19,183,10600,250,0.2,0.05,0.1141061183306525,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.04722349997609854,1.4609272945386358,716,506,500,1.432
exp38_user19_cut183,11,38,19,183,10600,500,0.2,0.05,0.1392638538091695,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.09857499995268881,0.6998742083879163,716,506,1000,0.716
exp38_user19_cut183,11,38,19,183,10600,1000,0.2,0.05,0.15705305916532625,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06899010005872697,0.1931775000412017,0.3571332067348033,716,506,2000,0.358
exp38_user19_cut153,12,38,19,153,9100,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06715729995630682,0.005016900016926229,13.38621454079784,692,420,50,13.84
exp38_user19_cut153,12,38,19,153,9100,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06715729995630682,0.009837999939918518,6.826316361703803,692,420,100,6.92
exp38_user19_cut153,12,38,19,153,9100,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((1,),)","((1,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06715729995630682,0.01968150003813207,3.412204345511897,692,420,200,3.46
exp38_user19_cut153,12,38,19,153,9100,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06715729995630682,0.04700969997793436,1.4285838877471975,692,420,500,1.384
exp38_user19_cut153,12,38,19,153,9100,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06715729995630682,0.09825879998970777,0.6834736427001071,692,420,1000,0.692
exp38_user19_cut153,12,38,19,153,9100,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((1,),)","((1,),)","((1,),)",True,1.0,0,True,True,True,0.5,0.5,0.5,0.06715729995630682,0.19278099993243814,0.34836057484836525,692,420,2000,0.346
exp51_user25_cut171,13,51,25,171,8800,25,0.2,0.05,-0.0716203031481239,0,stationary,3,4,"((0,),)","((0,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06995070003904402,0.0050768000073730946,13.778502193794088,686,380,50,13.72
exp51_user25_cut171,13,51,25,171,8800,50,0.2,0.05,0.007935441736015847,0,stationary,3,4,"((0,),)","((0,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06995070003904402,0.009299800032749772,7.5217423807725625,686,380,100,6.86
exp51_user25_cut171,13,51,25,171,8800,100,0.2,0.05,0.06418984842593806,0,stationary,3,4,"((0,),)","((0,),)","((0,), (1,))",True,1.0,0,True,True,True,0.5,0.5,1.0,0.06995070003904402,0.018327999976463616,3.8166030188167315,686,380,200,3.43
exp51_user25_cut171,13,51,25,171,8800,250,0.2,0.05,0.1141061183306525,0,stationary,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,True,True,True,0.5,1.0,1.0,0.06995070003904402,0.04988089995458722,1.4023544102598156,686,380,500,1.372
exp51_user25_cut171,13,51,25,171,8800,500,0.2,0.05,0.1392638538091695,0,stationary,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,True,True,True,0.5,1.0,1.0,0.06995070003904402,0.10066770005505532,0.6948673705745525,686,380,1000,0.686
exp51_user25_cut171,13,51,25,171,8800,1000,0.2,0.05,0.15705305916532625,0,stationary,3,4,"((0,),)","((0,), (1,))","((0,), (1,))",False,0.5,1,True,True,True,0.5,1.0,1.0,0.06995070003904402,0.19052460009697825,0.3671478643883187,686,380,2000,0.343
exp54_user27_cut171,14,54,27,171,9050,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,False,True,1.0,0.5,1.0,0.06846579990815371,0.005334799992851913,12.833808202723793,686,380,50,13.72
exp54_user27_cut171,14,54,27,171,9050,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06846579990815371,0.009883799939416349,6.9270726165868455,686,380,100,6.86
exp54_user27_cut171,14,54,27,171,9050,100,0.2,0.05,0.06418984842593806,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06846579990815371,0.020283999969251454,3.375359890156829,686,380,200,3.43
exp54_user27_cut171,14,54,27,171,9050,250,0.2,0.05,0.1141061183306525,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06846579990815371,0.047153000021353364,1.4519924475038448,686,380,500,1.372
exp54_user27_cut171,14,54,27,171,9050,500,0.2,0.05,0.1392638538091695,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06846579990815371,0.09826759994029999,0.69672811740338,686,380,1000,0.686
exp54_user27_cut171,14,54,27,171,9050,1000,0.2,0.05,0.15705305916532625,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06846579990815371,0.19509679998736829,0.35093245974606757,686,380,2000,0.343
exp38_user19_cut156,15,38,19,156,9250,25,0.2,0.05,-0.0716203031481239,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.00616650003939867,10.614173290185251,684,342,50,13.68
exp38_user19_cut156,15,38,19,156,9250,50,0.2,0.05,0.007935441736015847,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.010060700005851686,6.505740154665393,684,342,100,6.84
exp38_user19_cut156,15,38,19,156,9250,100,0.2,0.05,0.06418984842593806,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.020629400038160384,3.1727679860314706,684,342,200,3.42
exp38_user19_cut156,15,38,19,156,9250,250,0.2,0.05,0.1141061183306525,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.0485259999986738,1.348808886244497,684,342,500,1.368
exp38_user19_cut156,15,38,19,156,9250,500,0.2,0.05,0.1392638538091695,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.09884300001431257,0.6621844743950923,684,342,1000,0.684
exp38_user19_cut156,15,38,19,156,9250,1000,0.2,0.05,0.15705305916532625,0,stationary,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.06545230001211166,0.19299249991308898,0.3391442674797572,684,342,2000,0.342
exp33_user16_cut150,16,33,16,150,7950,25,0.2,0.05,-0.0716203031481239,1,moving,3,4,"((0,), (1,))","((0,),)","((0,), (1,))",False,0.5,1,True,False,True,1.0,0.5,1.0,0.07053289993200451,0.005343899945728481,13.198768810853823,756,600,50,15.12
exp33_user16_cut150,16,33,16,150,7950,50,0.2,0.05,0.007935441736015847,1,moving,3,4,"((0,), (1,))","((0,), (1,))","((0,), (1,))",True,1.0,0,True,True,True,1.0,1.0,1.0,0.07053289993200451,0.010071599972434342,7.003147476572827,756,600,100,7.56
